Log file open, 02/24/23 17:51:30
[2023.02.25-22.20.41:305][566]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.43:149][572]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.43:306][572]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.45:163][578]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.45:305][578]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.47:178][584]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.47:305][584]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.49:090][590]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.49:306][590]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.51:103][596]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.51:306][596]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.52:826][605]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.53:009][605]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.54:840][611]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.55:009][611]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.56:854][617]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.57:009][617]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.20.58:865][623]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.20.59:010][623]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.00:879][629]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.01:010][629]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.02:792][635]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.03:011][635]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.04:807][641]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.05:010][641]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.06:822][647]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.07:010][647]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.08:836][653]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.09:011][653]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.10:852][659]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.11:011][659]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.12:867][665]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.13:011][665]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.14:880][671]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.15:012][671]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.16:890][677]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.17:011][677]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.18:800][683]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.19:012][683]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.20:811][689]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.21:013][689]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.22:824][695]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.23:014][695]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.24:837][701]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.25:013][701]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.26:850][707]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.27:015][707]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.28:867][713]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.29:016][713]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.30:886][719]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.31:015][719]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.32:806][725]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.33:016][725]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.34:829][731]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.35:016][731]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.36:844][737]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.37:016][737]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.38:857][743]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.39:016][743]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.40:871][749]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.41:017][749]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.42:889][755]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.43:017][755]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.44:809][761]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.45:021][761]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.46:828][767]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.47:020][767]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.48:846][773]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.49:019][773]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.50:864][779]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.51:020][779]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.52:880][785]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.53:021][785]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.54:897][791]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.55:021][791]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.56:818][797]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.57:021][797]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.21.58:838][803]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.21.59:022][803]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.00:966][809]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.01:022][809]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.02:881][815]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.03:023][815]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.04:905][821]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.05:023][821]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.06:830][827]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.07:023][827]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.08:847][833]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.09:023][833]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.10:867][839]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.11:023][839]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.12:881][845]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.13:024][845]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.14:901][851]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.15:025][851]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.16:819][857]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.17:027][857]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.18:841][863]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.19:026][863]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.20:857][869]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.21:026][869]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.22:879][875]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.23:026][875]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.24:899][881]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.25:026][881]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.26:820][887]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.27:027][887]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.28:845][893]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.29:027][893]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.30:865][899]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.31:027][899]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.32:892][905]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.33:028][905]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.34:911][911]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.35:028][911]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.36:833][917]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.37:027][917]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.38:858][923]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.39:029][923]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.40:882][929]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.41:030][929]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.43:005][935]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.43:028][935]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.44:826][941]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.45:029][941]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.46:842][947]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.47:030][947]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.48:956][953]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.49:031][953]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.50:869][959]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.51:032][959]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.52:885][965]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.53:032][965]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.54:897][971]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.55:036][971]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.56:916][977]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.57:034][977]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.22.58:835][983]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.22.59:034][983]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.00:855][989]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.01:035][989]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.02:868][995]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.03:036][995]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.04:887][  1]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.05:037][  1]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.07:007][  7]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.07:036][  7]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.08:822][ 13]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.09:037][ 13]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.10:841][ 19]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.11:037][ 19]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.12:868][ 25]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.13:038][ 25]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.14:889][ 31]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.15:036][ 31]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.16:912][ 37]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.17:037][ 37]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.18:827][ 43]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.19:038][ 43]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.20:842][ 49]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.21:038][ 49]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.22:866][ 55]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.23:038][ 55]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.24:895][ 61]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.25:037][ 61]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.26:913][ 67]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.27:037][ 67]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.28:829][ 73]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.29:038][ 73]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.30:848][ 79]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.31:037][ 79]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.32:971][ 85]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.33:037][ 85]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.34:890][ 91]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.35:039][ 91]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.37:005][ 97]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.37:039][ 97]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.38:925][103]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.39:039][103]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.40:841][109]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.41:039][109]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.42:965][115]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.43:039][115]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.44:885][121]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.45:040][121]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.46:900][127]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.47:041][127]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.48:917][133]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.49:041][133]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.50:832][139]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.51:042][139]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.52:847][145]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.53:042][145]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.54:966][151]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.55:043][151]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.56:984][157]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.57:043][157]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.23.58:904][163]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.23.59:045][163]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.00:924][169]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.01:043][169]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.02:843][175]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.03:044][175]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.04:864][181]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.05:045][181]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.06:879][187]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.07:045][187]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.08:901][193]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.09:044][193]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.10:921][199]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.11:045][199]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.12:845][205]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.13:046][205]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.14:865][211]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.15:046][211]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.16:881][217]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.17:046][217]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.18:903][223]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.19:045][223]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.20:925][229]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.21:046][229]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.22:842][235]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.23:046][235]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.24:862][241]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.25:046][241]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.26:877][247]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
[2023.02.25-22.24.27:047][247]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.25-22.24.28:895][253]LogUdpMessaging: Display: Added local interface '76.191.30.79' to multicast group '230.0.0.1:6666'
